condition,pct,seed,dataset,layer,n_ablated_per_layer,freq_auroc,freq_auroc_std,freq_accuracy
circuit,10.0,0,legal,3,204,0.8142011834319526,0.039178568892891986,0.7153846153846153
circuit,10.0,0,legal,4,204,0.8165680473372781,0.03608982409935362,0.7
circuit,10.0,0,legal,5,204,0.7124260355029586,0.04873671072656567,0.6307692307692306
circuit,25.0,0,legal,0,512,0.7810650887573963,0.048361696430065174,0.7461538461538461
circuit,25.0,0,legal,1,512,0.821301775147929,0.01994354975899735,0.7461538461538462
circuit,25.0,0,legal,2,512,0.8248520710059172,0.04041034574902689,0.8
circuit,25.0,0,legal,3,512,0.8142011834319526,0.039178568892891986,0.7153846153846153
circuit,25.0,0,legal,4,512,0.7976331360946747,0.04157199543254507,0.7076923076923076
circuit,25.0,0,legal,5,512,0.7562130177514793,0.04240585294004478,0.6538461538461537
circuit,50.0,0,legal,0,1024,0.7810650887573963,0.048361696430065174,0.7461538461538461
circuit,50.0,0,legal,1,1024,0.821301775147929,0.01994354975899735,0.7461538461538462
circuit,50.0,0,legal,2,1024,0.8248520710059172,0.04041034574902689,0.8
circuit,50.0,0,legal,3,1024,0.8142011834319526,0.039178568892891986,0.7153846153846153
circuit,50.0,0,legal,4,1024,0.7976331360946746,0.04434318105371643,0.6846153846153846
circuit,50.0,0,legal,5,1024,0.7739644970414201,0.03896349735657827,0.6615384615384615
circuit_pos,5.0,0,legal,0,102,0.7810650887573963,0.048361696430065174,0.7461538461538461
circuit_pos,5.0,0,legal,1,102,0.821301775147929,0.01994354975899735,0.7461538461538462
circuit_pos,5.0,0,legal,2,102,0.8248520710059172,0.04041034574902689,0.8
circuit_pos,5.0,0,legal,3,102,0.8142011834319526,0.039178568892891986,0.7153846153846153
circuit_pos,5.0,0,legal,4,102,0.7514792899408285,0.04150456311656847,0.676923076923077
circuit_pos,5.0,0,legal,5,102,0.5680473372781065,0.03063237658117114,0.5769230769230769
circuit_pos,10.0,0,legal,0,204,0.7810650887573963,0.048361696430065174,0.7461538461538461
circuit_pos,10.0,0,legal,1,204,0.821301775147929,0.01994354975899735,0.7461538461538462
circuit_pos,10.0,0,legal,2,204,0.8248520710059172,0.04041034574902689,0.8
circuit_pos,10.0,0,legal,3,204,0.8142011834319526,0.039178568892891986,0.7153846153846153
circuit_pos,10.0,0,legal,4,204,0.7207100591715976,0.03985197216682305,0.6846153846153846
circuit_pos,10.0,0,legal,5,204,0.5715976331360947,0.020013650325784355,0.6
circuit_pos,25.0,0,legal,0,512,0.7810650887573963,0.048361696430065174,0.7461538461538461
circuit_pos,25.0,0,legal,1,512,0.821301775147929,0.01994354975899735,0.7461538461538462
circuit_pos,25.0,0,legal,2,512,0.8248520710059172,0.04041034574902689,0.8
circuit_pos,25.0,0,legal,3,512,0.8142011834319526,0.039178568892891986,0.7153846153846153
circuit_pos,25.0,0,legal,4,512,0.7431952662721893,0.057320146926922305,0.6615384615384615
circuit_pos,25.0,0,legal,5,512,0.663905325443787,0.033556087287000734,0.5923076923076923
circuit_pos,50.0,0,legal,0,1024,0.7810650887573963,0.048361696430065174,0.7461538461538461
circuit_pos,50.0,0,legal,1,1024,0.821301775147929,0.01994354975899735,0.7461538461538462
circuit_pos,50.0,0,legal,2,1024,0.8248520710059172,0.04041034574902689,0.8
circuit_pos,50.0,0,legal,3,1024,0.8142011834319526,0.039178568892891986,0.7153846153846153
circuit_pos,50.0,0,legal,4,1024,0.7254437869822485,0.05300401343564186,0.6692307692307693
circuit_pos,50.0,0,legal,5,1024,0.7005917159763314,0.026882406370652197,0.6538461538461539
circuit_neg,5.0,0,legal,0,102,0.7810650887573963,0.048361696430065174,0.7461538461538461
circuit_neg,5.0,0,legal,1,102,0.821301775147929,0.01994354975899735,0.7461538461538462
circuit_neg,5.0,0,legal,2,102,0.8248520710059172,0.04041034574902689,0.8
circuit_neg,5.0,0,legal,3,102,0.8142011834319526,0.039178568892891986,0.7153846153846153
circuit_neg,5.0,0,legal,4,102,0.8414201183431953,0.03731096513712295,0.7384615384615385
circuit_neg,5.0,0,legal,5,102,0.8,0.04927967529859651,0.6846153846153846
circuit_neg,10.0,0,legal,0,204,0.7810650887573963,0.048361696430065174,0.7461538461538461
circuit_neg,10.0,0,legal,1,204,0.821301775147929,0.01994354975899735,0.7461538461538462
circuit_neg,10.0,0,legal,2,204,0.8248520710059172,0.04041034574902689,0.8
circuit_neg,10.0,0,legal,3,204,0.8142011834319526,0.039178568892891986,0.7153846153846153
circuit_neg,10.0,0,legal,4,204,0.855621301775148,0.03620605571781854,0.7384615384615385
circuit_neg,10.0,0,legal,5,204,0.8331360946745562,0.04497041420118347,0.7153846153846153
circuit_neg,25.0,0,legal,0,512,0.7810650887573963,0.048361696430065174,0.7461538461538461
circuit_neg,25.0,0,legal,1,512,0.821301775147929,0.01994354975899735,0.7461538461538462
circuit_neg,25.0,0,legal,2,512,0.8248520710059172,0.04041034574902689,0.8
circuit_neg,25.0,0,legal,3,512,0.8142011834319526,0.039178568892891986,0.7153846153846153
circuit_neg,25.0,0,legal,4,512,0.872189349112426,0.034825891052218116,0.7384615384615385
circuit_neg,25.0,0,legal,5,512,0.8639053254437868,0.03153352093366679,0.7692307692307693
circuit_neg,50.0,0,legal,0,1024,0.7810650887573963,0.048361696430065174,0.7461538461538461
circuit_neg,50.0,0,legal,1,1024,0.821301775147929,0.01994354975899735,0.7461538461538462
circuit_neg,50.0,0,legal,2,1024,0.8248520710059172,0.04041034574902689,0.8
circuit_neg,50.0,0,legal,3,1024,0.8142011834319526,0.039178568892891986,0.7153846153846153
circuit_neg,50.0,0,legal,4,1024,0.8781065088757398,0.03753550657314482,0.7307692307692308
circuit_neg,50.0,0,legal,5,1024,0.8911242603550296,0.03502638718804438,0.7615384615384616
random,5.0,0,legal,0,102,0.7810650887573963,0.048361696430065174,0.7461538461538461
random,5.0,0,legal,1,102,0.821301775147929,0.01994354975899735,0.7461538461538462
random,5.0,0,legal,2,102,0.8248520710059172,0.04041034574902689,0.8
random,5.0,0,legal,3,102,0.8142011834319526,0.039178568892891986,0.7153846153846153
random,5.0,0,legal,4,102,0.7857988165680474,0.036552533044924264,0.7307692307692308
random,5.0,0,legal,5,102,0.7065088757396449,0.06477601033564026,0.6538461538461539
random,5.0,1,legal,0,102,0.7810650887573963,0.048361696430065174,0.7461538461538461
random,5.0,1,legal,1,102,0.821301775147929,0.01994354975899735,0.7461538461538462
random,5.0,1,legal,2,102,0.8248520710059172,0.04041034574902689,0.8
random,5.0,1,legal,3,102,0.8142011834319526,0.039178568892891986,0.7153846153846153
random,5.0,1,legal,4,102,0.7633136094674555,0.029703906267481935,0.7076923076923077
random,5.0,1,legal,5,102,0.6414201183431952,0.041267682305710526,0.6153846153846154
random,5.0,2,legal,0,102,0.7810650887573963,0.048361696430065174,0.7461538461538461
random,5.0,2,legal,1,102,0.821301775147929,0.01994354975899735,0.7461538461538462
random,5.0,2,legal,2,102,0.8248520710059172,0.04041034574902689,0.8
random,5.0,2,legal,3,102,0.8142011834319526,0.039178568892891986,0.7153846153846153
random,5.0,2,legal,4,102,0.778698224852071,0.028647854288544897,0.7153846153846153
random,5.0,2,legal,5,102,0.6497041420118344,0.04739641276804921,0.6
random,10.0,0,legal,0,204,0.7810650887573963,0.048361696430065174,0.7461538461538461
random,10.0,0,legal,1,204,0.821301775147929,0.01994354975899735,0.7461538461538462
random,10.0,0,legal,2,204,0.8248520710059172,0.04041034574902689,0.8
random,10.0,0,legal,3,204,0.8142011834319526,0.039178568892891986,0.7153846153846153
random,10.0,0,legal,4,204,0.7928994082840237,0.043802971652832534,0.723076923076923
random,10.0,0,legal,5,204,0.6887573964497042,0.07864259278502322,0.6230769230769231
random,10.0,1,legal,0,204,0.7810650887573963,0.048361696430065174,0.7461538461538461
random,10.0,1,legal,1,204,0.821301775147929,0.01994354975899735,0.7461538461538462
random,10.0,1,legal,2,204,0.8248520710059172,0.04041034574902689,0.8
random,10.0,1,legal,3,204,0.8142011834319526,0.039178568892891986,0.7153846153846153
random,10.0,1,legal,4,204,0.7763313609467456,0.027854679990390107,0.7307692307692308
random,10.0,1,legal,5,204,0.6461538461538462,0.0537648127413044,0.6230769230769231
random,10.0,2,legal,0,204,0.7810650887573963,0.048361696430065174,0.7461538461538461
random,10.0,2,legal,1,204,0.821301775147929,0.01994354975899735,0.7461538461538462
random,10.0,2,legal,2,204,0.8248520710059172,0.04041034574902689,0.8
random,10.0,2,legal,3,204,0.8142011834319526,0.039178568892891986,0.7153846153846153
random,10.0,2,legal,4,204,0.7763313609467455,0.03049490822893523,0.7153846153846153
random,10.0,2,legal,5,204,0.6662721893491124,0.034012089617041205,0.6461538461538462
random,25.0,0,legal,0,512,0.7810650887573963,0.048361696430065174,0.7461538461538461
random,25.0,0,legal,1,512,0.821301775147929,0.01994354975899735,0.7461538461538462
random,25.0,0,legal,2,512,0.8248520710059172,0.04041034574902689,0.8
random,25.0,0,legal,3,512,0.8142011834319526,0.039178568892891986,0.7153846153846153
random,25.0,0,legal,4,512,0.7976331360946745,0.05095633169612068,0.7538461538461538
random,25.0,0,legal,5,512,0.7183431952662722,0.056706028642418624,0.6461538461538462
random,25.0,1,legal,0,512,0.7810650887573963,0.048361696430065174,0.7461538461538461
random,25.0,1,legal,1,512,0.821301775147929,0.01994354975899735,0.7461538461538462
random,25.0,1,legal,2,512,0.8248520710059172,0.04041034574902689,0.8
random,25.0,1,legal,3,512,0.8142011834319526,0.039178568892891986,0.7153846153846153
random,25.0,1,legal,4,512,0.7775147928994083,0.02960945799573211,0.7153846153846153
random,25.0,1,legal,5,512,0.7171597633136095,0.02162800814496695,0.6076923076923078
random,25.0,2,legal,0,512,0.7810650887573963,0.048361696430065174,0.7461538461538461
random,25.0,2,legal,1,512,0.821301775147929,0.01994354975899735,0.7461538461538462
random,25.0,2,legal,2,512,0.8248520710059172,0.04041034574902689,0.8
random,25.0,2,legal,3,512,0.8142011834319526,0.039178568892891986,0.7153846153846153
random,25.0,2,legal,4,512,0.7538461538461537,0.03502638718804435,0.7
random,25.0,2,legal,5,512,0.7337278106508875,0.031310666403131224,0.6923076923076923
random,50.0,0,legal,0,1024,0.7810650887573963,0.048361696430065174,0.7461538461538461
random,50.0,0,legal,1,1024,0.821301775147929,0.01994354975899735,0.7461538461538462
random,50.0,0,legal,2,1024,0.8248520710059172,0.04041034574902689,0.8
random,50.0,0,legal,3,1024,0.8142011834319526,0.039178568892891986,0.7153846153846153
random,50.0,0,legal,4,1024,0.8260355029585797,0.04830374350759419,0.7307692307692307
random,50.0,0,legal,5,1024,0.7538461538461538,0.03542397525939828,0.6615384615384615
random,50.0,1,legal,0,1024,0.7810650887573963,0.048361696430065174,0.7461538461538461
random,50.0,1,legal,1,1024,0.821301775147929,0.01994354975899735,0.7461538461538462
random,50.0,1,legal,2,1024,0.8248520710059172,0.04041034574902689,0.8
random,50.0,1,legal,3,1024,0.8142011834319526,0.039178568892891986,0.7153846153846153
random,50.0,1,legal,4,1024,0.8272189349112427,0.03597321693152818,0.7153846153846155
random,50.0,1,legal,5,1024,0.8,0.05150308910529929,0.6923076923076923
random,50.0,2,legal,0,1024,0.7810650887573963,0.048361696430065174,0.7461538461538461
random,50.0,2,legal,1,1024,0.821301775147929,0.01994354975899735,0.7461538461538462
random,50.0,2,legal,2,1024,0.8248520710059172,0.04041034574902689,0.8
random,50.0,2,legal,3,1024,0.8142011834319526,0.039178568892891986,0.7153846153846153
random,50.0,2,legal,4,1024,0.7479289940828402,0.026620643501069786,0.6692307692307692
random,50.0,2,legal,5,1024,0.744378698224852,0.025215710949896497,0.6846153846153846
clean,0.0,0,scientific,0,0,0.9066115702479338,0.010567530456648324,0.7818181818181817
clean,0.0,0,scientific,1,0,0.9157024793388431,0.012216318594292975,0.85
clean,0.0,0,scientific,2,0,0.8983471074380166,0.016184426469062946,0.8272727272727274
clean,0.0,0,scientific,3,0,0.9396694214876034,0.009726117599950266,0.8772727272727273
clean,0.0,0,scientific,4,0,0.9301652892561982,0.0158647552235144,0.8363636363636363
clean,0.0,0,scientific,5,0,0.8619834710743802,0.04594773759972771,0.7863636363636364
circuit,5.0,0,scientific,0,102,0.9066115702479338,0.010567530456648324,0.7818181818181817
circuit,5.0,0,scientific,1,102,0.9157024793388431,0.012216318594292975,0.85
circuit,5.0,0,scientific,2,102,0.8983471074380166,0.016184426469062946,0.8272727272727274
circuit,5.0,0,scientific,3,102,0.9396694214876034,0.009726117599950266,0.8772727272727273
circuit,5.0,0,scientific,4,102,0.9268595041322314,0.011731462451717668,0.840909090909091
circuit,5.0,0,scientific,5,102,0.9053719008264463,0.03278294788479126,0.809090909090909
circuit,10.0,0,scientific,0,204,0.9066115702479338,0.010567530456648324,0.7818181818181817
circuit,10.0,0,scientific,1,204,0.9157024793388431,0.012216318594292975,0.85
circuit,10.0,0,scientific,2,204,0.8983471074380166,0.016184426469062946,0.8272727272727274
circuit,10.0,0,scientific,3,204,0.9396694214876034,0.009726117599950266,0.8772727272727273
circuit,10.0,0,scientific,4,204,0.9293388429752065,0.014691230441843972,0.85
circuit,10.0,0,scientific,5,204,0.9223140495867768,0.024985481748480927,0.8181818181818181
circuit,25.0,0,scientific,0,512,0.9066115702479338,0.010567530456648324,0.7818181818181817
circuit,25.0,0,scientific,1,512,0.9157024793388431,0.012216318594292975,0.85
circuit,25.0,0,scientific,2,512,0.8983471074380166,0.016184426469062946,0.8272727272727274
circuit,25.0,0,scientific,3,512,0.9396694214876034,0.009726117599950266,0.8772727272727273
circuit,25.0,0,scientific,4,512,0.9198347107438017,0.01341544056260162,0.8454545454545455
circuit,25.0,0,scientific,5,512,0.9066115702479338,0.0184983713104127,0.7818181818181819
circuit,50.0,0,scientific,0,1024,0.9066115702479338,0.010567530456648324,0.7818181818181817
circuit,50.0,0,scientific,1,1024,0.9157024793388431,0.012216318594292975,0.85
circuit,50.0,0,scientific,2,1024,0.8983471074380166,0.016184426469062946,0.8272727272727274
circuit,50.0,0,scientific,3,1024,0.9396694214876034,0.009726117599950266,0.8772727272727273
circuit,50.0,0,scientific,4,1024,0.9318181818181817,0.014013078477531554,0.8772727272727273
circuit,50.0,0,scientific,5,1024,0.9392561983471074,0.019142536895703197,0.8545454545454545
circuit_pos,5.0,0,scientific,0,102,0.9066115702479338,0.010567530456648324,0.7818181818181817
circuit_pos,5.0,0,scientific,1,102,0.9157024793388431,0.012216318594292975,0.85
circuit_pos,5.0,0,scientific,2,102,0.8983471074380166,0.016184426469062946,0.8272727272727274
circuit_pos,5.0,0,scientific,3,102,0.9396694214876034,0.009726117599950266,0.8772727272727273
circuit_pos,5.0,0,scientific,4,102,0.9061983471074381,0.0298723463998807,0.8045454545454545
circuit_pos,5.0,0,scientific,5,102,0.8495867768595042,0.0399653220351246,0.7636363636363637
circuit_pos,10.0,0,scientific,0,204,0.9066115702479338,0.010567530456648324,0.7818181818181817
circuit_pos,10.0,0,scientific,1,204,0.9157024793388431,0.012216318594292975,0.85
circuit_pos,10.0,0,scientific,2,204,0.8983471074380166,0.016184426469062946,0.8272727272727274
circuit_pos,10.0,0,scientific,3,204,0.9396694214876034,0.009726117599950266,0.8772727272727273
circuit_pos,10.0,0,scientific,4,204,0.903305785123967,0.03085091976021501,0.8045454545454545
circuit_pos,10.0,0,scientific,5,204,0.8541322314049588,0.04058431898668335,0.7636363636363637
circuit_pos,25.0,0,scientific,0,512,0.9066115702479338,0.010567530456648324,0.7818181818181817
circuit_pos,25.0,0,scientific,1,512,0.9157024793388431,0.012216318594292975,0.85
circuit_pos,25.0,0,scientific,2,512,0.8983471074380166,0.016184426469062946,0.8272727272727274
circuit_pos,25.0,0,scientific,3,512,0.9396694214876034,0.009726117599950266,0.8772727272727273
circuit_pos,25.0,0,scientific,4,512,0.9103305785123966,0.038666735753023415,0.8227272727272726
circuit_pos,25.0,0,scientific,5,512,0.8553719008264462,0.03585767462796136,0.7681818181818182
circuit_pos,50.0,0,scientific,0,1024,0.9066115702479338,0.010567530456648324,0.7818181818181817
circuit_pos,50.0,0,scientific,1,1024,0.9157024793388431,0.012216318594292975,0.85
circuit_pos,50.0,0,scientific,2,1024,0.8983471074380166,0.016184426469062946,0.8272727272727274
circuit_pos,50.0,0,scientific,3,1024,0.9396694214876034,0.009726117599950266,0.8772727272727273
circuit_pos,50.0,0,scientific,4,1024,0.9016528925619834,0.024327580214107466,0.8227272727272726
circuit_pos,50.0,0,scientific,5,1024,0.8714876033057852,0.020511857266100587,0.7863636363636364
circuit_neg,5.0,0,scientific,0,102,0.9066115702479338,0.010567530456648324,0.7818181818181817
circuit_neg,5.0,0,scientific,1,102,0.9157024793388431,0.012216318594292975,0.85
circuit_neg,5.0,0,scientific,2,102,0.8983471074380166,0.016184426469062946,0.8272727272727274
circuit_neg,5.0,0,scientific,3,102,0.9396694214876034,0.009726117599950266,0.8772727272727273
circuit_neg,5.0,0,scientific,4,102,0.95,0.011933495105945135,0.8545454545454545
circuit_neg,5.0,0,scientific,5,102,0.9223140495867768,0.027922389928142395,0.809090909090909
circuit_neg,10.0,0,scientific,0,204,0.9066115702479338,0.010567530456648324,0.7818181818181817
circuit_neg,10.0,0,scientific,1,204,0.9157024793388431,0.012216318594292975,0.85
circuit_neg,10.0,0,scientific,2,204,0.8983471074380166,0.016184426469062946,0.8272727272727274
circuit_neg,10.0,0,scientific,3,204,0.9396694214876034,0.009726117599950266,0.8772727272727273
circuit_neg,10.0,0,scientific,4,204,0.9508264462809919,0.013542123643119013,0.8727272727272727
circuit_neg,10.0,0,scientific,5,204,0.934297520661157,0.025318138317422124,0.8227272727272726
circuit_neg,25.0,0,scientific,0,512,0.9066115702479338,0.010567530456648324,0.7818181818181817
circuit_neg,25.0,0,scientific,1,512,0.9157024793388431,0.012216318594292975,0.85
circuit_neg,25.0,0,scientific,2,512,0.8983471074380166,0.016184426469062946,0.8272727272727274
circuit_neg,25.0,0,scientific,3,512,0.9396694214876034,0.009726117599950266,0.8772727272727273
circuit_neg,25.0,0,scientific,4,512,0.9603305785123967,0.010567530456648296,0.8863636363636364
circuit_neg,25.0,0,scientific,5,512,0.9524793388429753,0.01460964423939149,0.85
circuit_neg,50.0,0,scientific,0,1024,0.9066115702479338,0.010567530456648324,0.7818181818181817
circuit_neg,50.0,0,scientific,1,1024,0.9157024793388431,0.012216318594292975,0.85
circuit_neg,50.0,0,scientific,2,1024,0.8983471074380166,0.016184426469062946,0.8272727272727274
circuit_neg,50.0,0,scientific,3,1024,0.9396694214876034,0.009726117599950266,0.8772727272727273
circuit_neg,50.0,0,scientific,4,1024,0.9628099173553718,0.010453810446837573,0.8772727272727272
circuit_neg,50.0,0,scientific,5,1024,0.9528925619834713,0.01730610875319992,0.8636363636363636
random,5.0,0,scientific,0,102,0.9066115702479338,0.010567530456648324,0.7818181818181817
random,5.0,0,scientific,1,102,0.9157024793388431,0.012216318594292975,0.85
random,5.0,0,scientific,2,102,0.8983471074380166,0.016184426469062946,0.8272727272727274
random,5.0,0,scientific,3,102,0.9396694214876034,0.009726117599950266,0.8772727272727273
random,5.0,0,scientific,4,102,0.9272727272727274,0.017983516650404097,0.8318181818181818
random,5.0,0,scientific,5,102,0.8743801652892561,0.047284717892121964,0.7909090909090909
random,5.0,1,scientific,0,102,0.9066115702479338,0.010567530456648324,0.7818181818181817
random,5.0,1,scientific,1,102,0.9157024793388431,0.012216318594292975,0.85
random,5.0,1,scientific,2,102,0.8983471074380166,0.016184426469062946,0.8272727272727274
random,5.0,1,scientific,3,102,0.9396694214876034,0.009726117599950266,0.8772727272727273
random,5.0,1,scientific,4,102,0.9347107438016529,0.010822975912156054,0.8409090909090908
random,5.0,1,scientific,5,102,0.8793388429752065,0.03429005195987559,0.8090909090909092
random,5.0,2,scientific,0,102,0.9066115702479338,0.010567530456648324,0.7818181818181817
random,5.0,2,scientific,1,102,0.9157024793388431,0.012216318594292975,0.85
random,5.0,2,scientific,2,102,0.8983471074380166,0.016184426469062946,0.8272727272727274
random,5.0,2,scientific,3,102,0.9396694214876034,0.009726117599950266,0.8772727272727273
random,5.0,2,scientific,4,102,0.9280991735537191,0.0149218761035271,0.8181818181818181
random,5.0,2,scientific,5,102,0.884297520661157,0.0398712153986081,0.8227272727272726
random,10.0,0,scientific,0,204,0.9066115702479338,0.010567530456648324,0.7818181818181817
random,10.0,0,scientific,1,204,0.9157024793388431,0.012216318594292975,0.85
random,10.0,0,scientific,2,204,0.8983471074380166,0.016184426469062946,0.8272727272727274
random,10.0,0,scientific,3,204,0.9396694214876034,0.009726117599950266,0.8772727272727273
random,10.0,0,scientific,4,204,0.9289256198347108,0.017657736048943398,0.8636363636363636
random,10.0,0,scientific,5,204,0.8942148760330578,0.0453868767528793,0.8363636363636363
random,10.0,1,scientific,0,204,0.9066115702479338,0.010567530456648324,0.7818181818181817
random,10.0,1,scientific,1,204,0.9157024793388431,0.012216318594292975,0.85
random,10.0,1,scientific,2,204,0.8983471074380166,0.016184426469062946,0.8272727272727274
random,10.0,1,scientific,3,204,0.9396694214876034,0.009726117599950266,0.8772727272727273
random,10.0,1,scientific,4,204,0.9388429752066116,0.009566807357677868,0.859090909090909
random,10.0,1,scientific,5,204,0.887603305785124,0.027397660254960005,0.8363636363636363
random,10.0,2,scientific,0,204,0.9066115702479338,0.010567530456648324,0.7818181818181817
random,10.0,2,scientific,1,204,0.9157024793388431,0.012216318594292975,0.85
random,10.0,2,scientific,2,204,0.8983471074380166,0.016184426469062946,0.8272727272727274
random,10.0,2,scientific,3,204,0.9396694214876034,0.009726117599950266,0.8772727272727273
random,10.0,2,scientific,4,204,0.9347107438016529,0.013617567812631516,0.8318181818181818
random,10.0,2,scientific,5,204,0.8896694214876032,0.036672244185675655,0.8227272727272726
random,25.0,0,scientific,0,512,0.9066115702479338,0.010567530456648324,0.7818181818181817
random,25.0,0,scientific,1,512,0.9157024793388431,0.012216318594292975,0.85
random,25.0,0,scientific,2,512,0.8983471074380166,0.016184426469062946,0.8272727272727274
random,25.0,0,scientific,3,512,0.9396694214876034,0.009726117599950266,0.8772727272727273
random,25.0,0,scientific,4,512,0.9409090909090908,0.017414303723723514,0.8818181818181818
random,25.0,0,scientific,5,512,0.909090909090909,0.015069902916372292,0.8318181818181818
random,25.0,1,scientific,0,512,0.9066115702479338,0.010567530456648324,0.7818181818181817
random,25.0,1,scientific,1,512,0.9157024793388431,0.012216318594292975,0.85
random,25.0,1,scientific,2,512,0.8983471074380166,0.016184426469062946,0.8272727272727274
random,25.0,1,scientific,3,512,0.9396694214876034,0.009726117599950266,0.8772727272727273
random,25.0,1,scientific,4,512,0.9446280991735538,0.007551928463841791,0.8772727272727273
random,25.0,1,scientific,5,512,0.8950413223140498,0.01421871944965722,0.8545454545454545
random,25.0,2,scientific,0,512,0.9066115702479338,0.010567530456648324,0.7818181818181817
random,25.0,2,scientific,1,512,0.9157024793388431,0.012216318594292975,0.85
random,25.0,2,scientific,2,512,0.8983471074380166,0.016184426469062946,0.8272727272727274
random,25.0,2,scientific,3,512,0.9396694214876034,0.009726117599950266,0.8772727272727273
random,25.0,2,scientific,4,512,0.9417355371900827,0.010404692819846422,0.8363636363636363
random,25.0,2,scientific,5,512,0.8971074380165289,0.04521726195420663,0.8090909090909092
random,50.0,0,scientific,0,1024,0.9066115702479338,0.010567530456648324,0.7818181818181817
random,50.0,0,scientific,1,1024,0.9157024793388431,0.012216318594292975,0.85
random,50.0,0,scientific,2,1024,0.8983471074380166,0.016184426469062946,0.8272727272727274
random,50.0,0,scientific,3,1024,0.9396694214876034,0.009726117599950266,0.8772727272727273
random,50.0,0,scientific,4,1024,0.9421487603305785,0.01218833157334926,0.8818181818181818
random,50.0,0,scientific,5,1024,0.9355371900826446,0.006840060064978041,0.85
random,50.0,1,scientific,0,1024,0.9066115702479338,0.010567530456648324,0.7818181818181817
random,50.0,1,scientific,1,1024,0.9157024793388431,0.012216318594292975,0.85
random,50.0,1,scientific,2,1024,0.8983471074380166,0.016184426469062946,0.8272727272727274
random,50.0,1,scientific,3,1024,0.9396694214876034,0.009726117599950266,0.8772727272727273
random,50.0,1,scientific,4,1024,0.9495867768595041,0.010088062492341931,0.8772727272727273
random,50.0,1,scientific,5,1024,0.9462809917355373,0.0161104038757173,0.8681818181818182
random,50.0,2,scientific,0,1024,0.9066115702479338,0.010567530456648324,0.7818181818181817
random,50.0,2,scientific,1,1024,0.9157024793388431,0.012216318594292975,0.85
random,50.0,2,scientific,2,1024,0.8983471074380166,0.016184426469062946,0.8272727272727274
random,50.0,2,scientific,3,1024,0.9396694214876034,0.009726117599950266,0.8772727272727273
random,50.0,2,scientific,4,1024,0.9421487603305785,0.011466476797943432,0.8318181818181818
random,50.0,2,scientific,5,1024,0.9210743801652892,0.014456905524409803,0.8318181818181818
clean,0.0,0,verb,0,0,0.9573696145124716,0.022282301127507002,0.8666666666666666
clean,0.0,0,verb,1,0,0.946031746031746,0.01936884943679145,0.8571428571428571
clean,0.0,0,verb,2,0,0.9591836734693878,0.017623001567097906,0.8666666666666666
clean,0.0,0,verb,3,0,0.9401360544217686,0.021492962559769246,0.8619047619047618
clean,0.0,0,verb,4,0,0.8834467120181406,0.03134177332094514,0.7761904761904762
clean,0.0,0,verb,5,0,0.8702947845804989,0.03803580289571293,0.7904761904761906
circuit,5.0,0,verb,0,102,0.9573696145124716,0.022282301127507002,0.8666666666666666
circuit,5.0,0,verb,1,102,0.946031746031746,0.01936884943679145,0.8571428571428571
circuit,5.0,0,verb,2,102,0.9591836734693878,0.017623001567097906,0.8666666666666666
circuit,5.0,0,verb,3,102,0.9401360544217686,0.021492962559769246,0.8619047619047618
circuit,5.0,0,verb,4,102,0.8920634920634921,0.034704991328270235,0.8
circuit,5.0,0,verb,5,102,0.8816326530612244,0.048958591281879724,0.7904761904761906
circuit,10.0,0,verb,0,204,0.9573696145124716,0.022282301127507002,0.8666666666666666
circuit,10.0,0,verb,1,204,0.946031746031746,0.01936884943679145,0.8571428571428571
circuit,10.0,0,verb,2,204,0.9591836734693878,0.017623001567097906,0.8666666666666666
circuit,10.0,0,verb,3,204,0.9401360544217686,0.021492962559769246,0.8619047619047618
circuit,10.0,0,verb,4,204,0.9079365079365079,0.037905802619441036,0.8095238095238095
circuit,10.0,0,verb,5,204,0.8861678004535147,0.05283787323697135,0.8
circuit,25.0,0,verb,0,512,0.9573696145124716,0.022282301127507002,0.8666666666666666
circuit,25.0,0,verb,1,512,0.946031746031746,0.01936884943679145,0.8571428571428571
circuit,25.0,0,verb,2,512,0.9591836734693878,0.017623001567097906,0.8666666666666666
circuit,25.0,0,verb,3,512,0.9401360544217686,0.021492962559769246,0.8619047619047618
circuit,25.0,0,verb,4,512,0.9160997732426305,0.03780800907150354,0.819047619047619
circuit,25.0,0,verb,5,512,0.8947845804988663,0.04231562284056009,0.8238095238095239
circuit,50.0,0,verb,0,1024,0.9573696145124716,0.022282301127507002,0.8666666666666666
circuit,50.0,0,verb,1,1024,0.946031746031746,0.01936884943679145,0.8571428571428571
circuit,50.0,0,verb,2,1024,0.9591836734693878,0.017623001567097906,0.8666666666666666
circuit,50.0,0,verb,3,1024,0.9401360544217686,0.021492962559769246,0.8619047619047618
circuit,50.0,0,verb,4,1024,0.9165532879818594,0.02737666806854705,0.8285714285714286
circuit,50.0,0,verb,5,1024,0.9219954648526076,0.02768297952296029,0.8380952380952381
circuit_pos,5.0,0,verb,0,102,0.9573696145124716,0.022282301127507002,0.8666666666666666
circuit_pos,5.0,0,verb,1,102,0.946031746031746,0.01936884943679145,0.8571428571428571
circuit_pos,5.0,0,verb,2,102,0.9591836734693878,0.017623001567097906,0.8666666666666666
circuit_pos,5.0,0,verb,3,102,0.9401360544217686,0.021492962559769246,0.8619047619047618
