high_freq_ngram,low_freq_ngram,frequency_ratio,log_ratio,category,jsd_layer_0,jsd_layer_1,jsd_layer_2,jsd_layer_3,jsd_layer_4,jsd_layer_5,jsd_layer_6,jsd_layer_7,jsd_layer_8,jsd_layer_9,jsd_layer_10,jsd_layer_11,jsd_layer_12,jsd_layer_13,jsd_layer_14,jsd_layer_15,jsd_layer_16,jsd_layer_17,jsd_layer_18,jsd_layer_19,jsd_layer_20,jsd_layer_21,jsd_layer_22,jsd_layer_23,jsd_layer_24,jsd_layer_25,jsd_layer_26,jsd_layer_27,jsd_layer_28,jsd_layer_29,jsd_layer_30,jsd_layer_31
terrible,atrocious,25.15,-1,evaluative,0.418318594279826,0.37604802795071957,0.30305919172780565,0.1478990084102122,0.11787473366816952,0.09894905704841075,0.08511870429484604,0.09513280270035177,0.0889684498594233,0.07647715389277902,0.07294872997732997,0.07004912917645424,0.0727968069118321,0.0625529696945174,0.06157914780695985,0.0572054258242371,0.053734153690037034,0.05223439672778448,0.05167248401404545,0.05747399824904154,0.05501769195746219,0.049547923126755114,0.043924700170897515,0.04757162636363518,0.05272253843207546,0.05289473151546091,0.055026008483912495,0.05950230157937586,0.06857050708961689,0.0679205311687084,0.04720666925790898,0.03128288858761256
lonely,forlorn,15.19,-1,social_emotions,0.4454817107678833,0.4274658271079093,0.3974598345806747,0.2918600232667112,0.26870408242812766,0.23675087955175866,0.22363816186972268,0.21460743670616034,0.21645660342799106,0.21742304485740105,0.20847028629159436,0.2152989238269628,0.20523737301345918,0.19351029505505182,0.19648332807296615,0.19698415787179063,0.18908536558746092,0.1824404620080822,0.1670997217916974,0.16311639849346204,0.1447384275068554,0.13303258340225824,0.12943971574577098,0.1283208189757598,0.12307137493976032,0.1328990779559601,0.13765032729224735,0.13297980560598738,0.1413339454876737,0.14288286233225345,0.10465331616875545,0.07401591407318356
sick,ailing,33.96,-1,physical_states,0.451968059930127,0.42433604753432713,0.40655238348154477,0.2993527202668391,0.26112856352444724,0.2333744517139403,0.24554042994333775,0.23680753160611706,0.2353967800960965,0.23110605180678123,0.24105513999552336,0.22704747513065995,0.23666318718460888,0.21852769819268292,0.23433223880343923,0.22579043183871628,0.21920922081457503,0.21386100755887724,0.2335603729445967,0.21772903509211772,0.18097143623619544,0.19337988867188927,0.19986041800490506,0.21632625670974848,0.21905244331011736,0.22277129394013218,0.2324519520721185,0.23737760744468722,0.23998480782554177,0.23649354101630954,0.19522890018324918,0.16099884432789613
proud,haughty,124.85,-1,personality_traits,0.43501686356905667,0.4078569022599072,0.39990768326050485,0.3362287132602243,0.2960224203941453,0.2913218884936045,0.28657738638554064,0.2781548145862742,0.2812054147350293,0.27941737183260684,0.2972640848850895,0.2950334841842551,0.29916917302731605,0.29795593706453605,0.2888104581527091,0.2832781603202703,0.2814627537839307,0.26940950878254255,0.25270276143329085,0.24306354753114182,0.19795643279610198,0.19386512360486383,0.191282556006646,0.20172786634366172,0.20713895805194255,0.21431283353956032,0.20800904736585824,0.20732213736375643,0.2185640725184625,0.1943290694712641,0.17986327605265834,0.1379605980151562
glad,gratified,109.71,-1,positive_emotions,0.39052604375571687,0.361867133520881,0.3525304099367831,0.2891105776407592,0.2673518200313447,0.2563640970942297,0.27434559674206965,0.2734580375450956,0.2765444934667699,0.2705170374765649,0.27141641387625415,0.2720870184938402,0.2637999871146738,0.27080961848278035,0.29561611553227407,0.280727074594049,0.2813057990525548,0.2789271740860564,0.2621418114361129,0.2454894210343564,0.21800149877489966,0.20734690331625008,0.21300867604037155,0.20656157222876947,0.20873974320364314,0.219018575280186,0.2200637264119062,0.22036081800009175,0.21756335720852255,0.21870906041252586,0.18890265640518458,0.18889601016468954
sad,melancholic,87.67,-1,negative_emotions,0.4044742511173163,0.407570205005797,0.371301926901064,0.2827401895641517,0.23768691772682765,0.2092307242586604,0.1900312644670482,0.18698129132133084,0.17221839535540578,0.15484774215697877,0.16831853013670586,0.16930629103451453,0.17461214755227333,0.15569550609647587,0.14992497218375167,0.13756294242836428,0.14169217188556987,0.13756597193951653,0.14323390782341905,0.14463348945184523,0.1283852636030575,0.12165451660871418,0.13034831854228407,0.16120328993782979,0.17244061471151262,0.17606584552204635,0.1723098775799286,0.1788876948087557,0.18183578311427898,0.16441286110089012,0.12549541470028952,0.11012548882019066
stubborn,obstinate,15.19,-1,personality_traits,0.4128814026135872,0.40452758801557165,0.35141608346151304,0.23980672011280438,0.19494551870262866,0.15768236724900048,0.14757152013991348,0.14120210153205331,0.14457788297504734,0.14170556063932932,0.14025578278640405,0.13730081866494886,0.1341252676637664,0.14066555899427716,0.13632295467888705,0.1415135023586322,0.13834983072595575,0.14096927015780764,0.14209482593142492,0.1304328631497191,0.11746698293550865,0.10770557352178153,0.11480653292090942,0.11013534447795496,0.12449419228095224,0.13446133761028567,0.12692368735137405,0.12609669683883368,0.1316683639318254,0.12227920921833924,0.09649565696473782,0.08920617024458594
happy,elated,148.95,-1,positive_emotions,0.43004100996791184,0.42649496535731846,0.3969643121659414,0.28078432108479134,0.2802072181018113,0.25387882146968893,0.26279050753956035,0.2799188520049305,0.27340201613657844,0.26919695300234847,0.27616614373165693,0.2621923964003158,0.2677809188453034,0.2759869297240522,0.26792719928985576,0.2515562142660567,0.24342739677135866,0.2436262348598795,0.24645064381548365,0.2332980994557342,0.20481897821828968,0.1961737960693228,0.20716445691979754,0.2071019462444002,0.20975616919633244,0.227395787695276,0.22914776062475092,0.23992198556243927,0.23296250137628854,0.24147200555396314,0.18653537774474727,0.15603940275340702
very,exceedingly,362.23,-1,intensity,0.36188563802906276,0.2556929360044763,0.27137890009534843,0.1813876190651839,0.19984155973839135,0.18251423450428575,0.19721705161531844,0.18721950214811575,0.19016088634850015,0.18677646175152526,0.17975824344315294,0.17890494061273426,0.18154437343618485,0.16146350381866734,0.16588932809561124,0.15018344217753316,0.14427748917955094,0.13863624204697234,0.13720118990405916,0.12659112225548338,0.118060322710282,0.12252648437983639,0.1065282250322848,0.0928409819127812,0.09693748446592973,0.0978995172264554,0.09502083052847027,0.10220907064201104,0.11715615445080634,0.11765798211669529,0.10098024901187465,0.07288793202640576
brave,valiant,12.35,-1,personality_traits,0.42126946718029257,0.4200580107459488,0.3654790781707539,0.2780032955048858,0.2484226694710891,0.2347637477467245,0.2334480227430099,0.2235586836217832,0.2197076553391506,0.217838941220188,0.22540486491882197,0.23097312646422763,0.23356487271369142,0.22869615649536779,0.2400242189002113,0.2322472637606085,0.22997877456634258,0.23387558223804847,0.22476864161310342,0.1883841664921762,0.1474810919172307,0.1250389884452725,0.13039225587662445,0.13091076832780418,0.1266714131159879,0.1278676074840631,0.12998777563500752,0.12617228219127452,0.144065295294777,0.1323918691481903,0.09620969108055236,0.07605084038041675
