high_freq_ngram,low_freq_ngram,frequency_ratio,log_ratio,category,jsd_layer_0,jsd_layer_1,jsd_layer_2,jsd_layer_3,jsd_layer_4,jsd_layer_5,jsd_layer_6,jsd_layer_7,jsd_layer_8,jsd_layer_9,jsd_layer_10,jsd_layer_11,jsd_layer_12,jsd_layer_13,jsd_layer_14,jsd_layer_15
protein,polypeptide,85.46,1.932,biology,0.307830797785586,0.30044545121059774,0.3042542571255791,0.28118495626383777,0.30518498436271785,0.32332785141330667,0.3199327567101231,0.33791641951423645,0.3129585183828536,0.29614843727177886,0.24584041185760036,0.23685815157025664,0.20178324907039374,0.18788668965828592,0.2063722533988071,0.17157211289362911
water,H2O,187.78,2.274,chemistry,0.4328794399998406,0.4277411202028899,0.4129236441905034,0.37146315825032356,0.33034220254200874,0.32974056283482645,0.3264480165173405,0.320931016433029,0.31066144245285143,0.293831081826196,0.27471587730110525,0.2842998478935844,0.2539741536156827,0.264681911035189,0.2808395035847637,0.2675035278586788
heat,thermal energy,147.33,2.168,physics,0.376860125852414,0.4076577104209093,0.39283644915177246,0.37399960291808027,0.36851115260279554,0.3441491346492078,0.3538923947219762,0.3647810649344001,0.35274443462172145,0.3429278235179512,0.3170519489720883,0.32503486026319006,0.297439491234941,0.3021795083967168,0.31062110784471864,0.25762041770610544
aurora,polar lights,111.31,2.047,phenomena,0.42086874492955073,0.4098126705266429,0.41280122638012906,0.4040220295886653,0.40603308868122145,0.39191627974885235,0.39502418195070876,0.3807251032183455,0.39970538734118033,0.36580265813504226,0.35295019698426133,0.3257037101026867,0.2968244636620335,0.27169022122632336,0.2730471696788167,0.2171410521074768
species,taxon,119.75,2.078,biology,0.42322378667251703,0.4301785771238993,0.4087538998218807,0.3773260974388634,0.3481894856572244,0.3435319995195639,0.30593445716764245,0.29764136686507137,0.29540961842627644,0.27283625073607554,0.23377844172469453,0.22160055833422493,0.2107498186557766,0.18423932544484084,0.19001237881648514,0.1637154394562439
mountain,geological uplift,35904.79,4.555,earth_science,0.4301756104487255,0.42852919905818687,0.4319104076619973,0.4189349944433216,0.42499409767116175,0.44572293090724857,0.43394066914993257,0.4373603840476538,0.4066800343736515,0.3954931831984999,0.3812623680889265,0.34851078737803964,0.3289369629344864,0.32342157317729453,0.3273754775068799,0.2694881333441114
glacier,ice mass,48.04,1.682,earth_science,0.3953563487193381,0.38278005344497323,0.39016053087946684,0.3784992862241522,0.36967931451123937,0.37323318509047376,0.3641735475397247,0.3796526780028242,0.37412821804395036,0.3646862179888541,0.3425499203813692,0.33472944896854195,0.29718776297769794,0.2828415715570536,0.30958028182937575,0.264860862409317
plant,flora,32.62,1.513,biology,0.3524183664769915,0.3351508341513045,0.33285664890149547,0.30145440593630424,0.3353311244160937,0.3539776819599868,0.3646359327812486,0.3702813189621759,0.3666142903441679,0.3493010988080282,0.31107492962572164,0.31027653856149945,0.28313060506620125,0.2839118816942954,0.28141071843344506,0.25889406117168323
brain,cerebrum,335.33,2.525,anatomy,0.42349770003794684,0.4208257233457485,0.3870546272912829,0.347191501657669,0.34163144026732883,0.3453645203883274,0.3489015397169507,0.34359589426483816,0.33565936257719975,0.33375560805262616,0.29188325386488717,0.30184613943389343,0.30039688869022657,0.3069523017089152,0.3320746626284166,0.3024859400929476
planet,planetary body,1478.05,3.17,astronomy,0.3710263644356532,0.3947615832891699,0.38372891257948427,0.3737119744773434,0.37238463682728457,0.3715905490957907,0.3688160297513535,0.36531011521389434,0.3503285997942819,0.34653747466746887,0.3086901963606496,0.28500460063563277,0.25523246239196073,0.2202175015694155,0.233141529427286,0.188600544578513
