condition,ablate_layer,ablate_mode,rank,direction_type,layer,ablated_auroc,clean_auroc,auroc_drop,cosine_dist,euclidean_dist,output_kl
clean,-1,none,0,none,23,0.9524793388429752,0.9524793388429752,0.0,0.0,0.0,0.0
clean,-1,none,0,none,24,0.9489927685950414,0.9489927685950414,0.0,0.0,0.0,0.0
clean,-1,none,0,none,25,0.9429235537190082,0.9429235537190082,0.0,0.0,0.0,0.0
clean,-1,none,0,none,26,0.9418904958677685,0.9418904958677685,0.0,0.0,0.0,0.0
clean,-1,none,0,none,27,0.9431818181818182,0.9431818181818182,0.0,0.0,0.0,0.0
clean,-1,none,0,none,28,0.9381456611570248,0.9381456611570248,0.0,0.0,0.0,0.0
clean,-1,none,0,none,29,0.9315599173553719,0.9315599173553719,0.0,0.0,0.0,0.0
clean,-1,none,0,none,30,0.9270402892561983,0.9270402892561983,0.0,0.0,0.0,0.0
clean,-1,none,0,none,31,0.9190340909090909,0.9190340909090909,0.0,0.0,0.0,0.0
single_probe,0,single,1,probe,0,0.899922520661157,0.899922520661157,0.0,0.00441990429886574,4.580940246582031,0.00046905773342587054
single_probe,0,single,1,probe,1,0.7573605371900827,0.9309142561983471,0.17355371900826444,0.0033819083267819794,5.075178623199463,0.00046905773342587054
single_probe,0,single,1,probe,2,0.8757747933884298,0.9482179752066116,0.07244318181818177,0.0041088798933064385,8.062934875488281,0.00046905773342587054
single_probe,0,single,1,probe,3,0.9136105371900826,0.9511880165289256,0.037577479338843034,0.0056304465520975455,8.52170181274414,0.00046905773342587054
single_probe,0,single,1,probe,4,0.9297520661157025,0.9595816115702479,0.029829545454545414,0.0054415444268891555,8.319901466369629,0.00046905773342587054
single_probe,0,single,1,probe,5,0.9421487603305786,0.9639721074380165,0.02182334710743794,0.00516107500226981,8.540495872497559,0.00046905773342587054
single_probe,0,single,1,probe,6,0.9527376033057852,0.9682334710743803,0.015495867768595128,0.005151778731429801,8.990232467651367,0.00046905773342587054
single_probe,0,single,1,probe,7,0.9582902892561984,0.9706869834710745,0.012396694214876103,0.005319707251783545,9.34125804901123,0.00046905773342587054
single_probe,0,single,1,probe,8,0.9628099173553719,0.9730113636363638,0.010201446280991844,0.004936985998094001,9.610170364379883,0.00046905773342587054
single_probe,0,single,1,probe,9,0.965779958677686,0.975335743801653,0.009555785123967042,0.003807629751219954,9.986821174621582,0.00046905773342587054
single_probe,0,single,1,probe,10,0.965779958677686,0.9748192148760331,0.009039256198347112,0.0035277537507150125,10.417558670043945,0.00046905773342587054
single_probe,0,single,1,probe,11,0.9650051652892562,0.9744318181818182,0.00942665289256206,0.0033143719743776723,10.565709114074707,0.00046905773342587054
single_probe,0,single,1,probe,12,0.9638429752066116,0.9739152892561984,0.010072314049586861,0.0031431129822820925,10.960918426513672,0.00046905773342587054
single_probe,0,single,1,probe,13,0.9637138429752066,0.9728822314049588,0.009168388429752206,0.0028062554624267433,11.44930648803711,0.00046905773342587054
single_probe,0,single,1,probe,14,0.9633264462809916,0.9715909090909091,0.008264462809917439,0.002444319564570474,11.695178031921387,0.00046905773342587054
single_probe,0,single,1,probe,15,0.9608729338842975,0.9699121900826446,0.009039256198347112,0.001970359990876247,12.095847129821777,0.00046905773342587054
single_probe,0,single,1,probe,16,0.9620351239669421,0.9700413223140496,0.008006198347107474,0.00152261106120255,12.351058006286621,0.00046905773342587054
single_probe,0,single,1,probe,17,0.9607438016528926,0.9683626033057852,0.007618801652892526,0.0012631638878132234,12.841428756713867,0.00046905773342587054
single_probe,0,single,1,probe,18,0.9585485537190082,0.9661673553719008,0.007618801652892637,0.001085821427389222,13.484489440917969,0.00046905773342587054
single_probe,0,single,1,probe,19,0.9514462809917356,0.9608729338842975,0.009426652892561949,0.0009516524689090478,14.064129829406738,0.00046905773342587054
single_probe,0,single,1,probe,20,0.9515754132231404,0.9607438016528926,0.009168388429752206,0.000801821350742693,14.57816219329834,0.00046905773342587054
single_probe,0,single,1,probe,21,0.9504132231404958,0.9610020661157025,0.01058884297520668,0.0007212317994119699,14.843594551086426,0.00046905773342587054
single_probe,0,single,1,probe,22,0.9461518595041323,0.9545454545454546,0.00839359504132231,0.000686850876732259,15.10401725769043,0.00046905773342587054
single_probe,0,single,1,probe,23,0.9430526859504132,0.9524793388429752,0.009426652892561949,0.0006904026993088674,15.352617263793945,0.00046905773342587054
single_probe,0,single,1,probe,24,0.937629132231405,0.9489927685950414,0.011363636363636465,0.0006993860859243473,15.443591117858887,0.00046905773342587054
single_probe,0,single,1,probe,25,0.9336260330578513,0.9429235537190082,0.009297520661156855,0.0007392219026485236,15.659507751464844,0.00046905773342587054
single_probe,0,single,1,probe,26,0.9328512396694215,0.9418904958677685,0.009039256198347001,0.000769537769775952,15.98033332824707,0.00046905773342587054
