condition,ablate_layer,ablate_mode,rank,direction_type,layer,ablated_auroc,clean_auroc,auroc_drop,cosine_dist,euclidean_dist,output_kl
clean,-1,none,0,none,26,0.962551652892562,0.962551652892562,0.0,0.0,0.0,0.0
clean,-1,none,0,none,27,0.9634555785123966,0.9634555785123966,0.0,0.0,0.0,0.0
clean,-1,none,0,none,28,0.9657799586776858,0.9657799586776858,0.0,0.0,0.0,0.0
clean,-1,none,0,none,29,0.9644886363636364,0.9644886363636364,0.0,0.0,0.0,0.0
clean,-1,none,0,none,30,0.9602272727272727,0.9602272727272727,0.0,0.0,0.0,0.0
clean,-1,none,0,none,31,0.9262654958677686,0.9262654958677686,0.0,0.0,0.0,0.0
single_probe,0,single,1,probe,0,0.9258780991735537,0.9258780991735537,0.0,0.034792758894995446,0.2858494222164154,0.012599637731909752
single_probe,0,single,1,probe,1,0.8611828512396694,0.9564824380165289,0.09529958677685946,0.05382440039689662,0.26135870814323425,0.012599637731909752
single_probe,0,single,1,probe,2,0.9291064049586778,0.9713326446280991,0.042226239669421295,0.040005466485358965,0.3645118176937103,0.012599637731909752
single_probe,0,single,1,probe,3,0.9549328512396694,0.9808884297520661,0.025955578512396715,0.036801876457853155,0.47537875175476074,0.012599637731909752
single_probe,0,single,1,probe,4,0.9542871900826446,0.9763688016528925,0.022081611570247905,0.035914305406421265,0.5792207717895508,0.012599637731909752
single_probe,0,single,1,probe,5,0.9619059917355371,0.9784349173553719,0.016528925619834767,0.03806963878603731,0.6886138319969177,0.012599637731909752
single_probe,0,single,1,probe,6,0.9599690082644629,0.9775309917355371,0.017561983471074294,0.036255620565484925,0.7900858521461487,0.012599637731909752
single_probe,0,single,1,probe,7,0.9576446280991736,0.9785640495867769,0.020919421487603285,0.038243874922628374,0.9520089626312256,0.012599637731909752
single_probe,0,single,1,probe,8,0.9584194214876033,0.9763688016528925,0.01794938016528924,0.033548541643913965,1.0235586166381836,0.012599637731909752
single_probe,0,single,1,probe,9,0.9598398760330579,0.9761105371900827,0.0162706611570248,0.02637571021538121,1.0335421562194824,0.012599637731909752
single_probe,0,single,1,probe,10,0.9603564049586777,0.9753357438016529,0.014979338842975198,0.029403493847715456,1.0735836029052734,0.012599637731909752
single_probe,0,single,1,probe,11,0.9582902892561983,0.9733987603305785,0.015108471074380181,0.027391704735962197,1.1143194437026978,0.012599637731909752
single_probe,0,single,1,probe,12,0.9484762396694215,0.96849173553719,0.020015495867768518,0.021372081509800966,1.1998721361160278,0.012599637731909752
single_probe,0,single,1,probe,13,0.9444731404958678,0.9646177685950412,0.02014462809917339,0.02257250524652743,1.278013825416565,0.012599637731909752
single_probe,0,single,1,probe,14,0.950025826446281,0.9678460743801653,0.01782024793388437,0.026591583544223973,1.5072728395462036,0.012599637731909752
single_probe,0,single,1,probe,15,0.9458935950413223,0.9626807851239669,0.01678719008264462,0.026754950270899247,1.654446005821228,0.012599637731909752
single_probe,0,single,1,probe,16,0.9466683884297521,0.9629390495867769,0.0162706611570248,0.022841807886768484,1.7627463340759277,0.012599637731909752
single_probe,0,single,1,probe,17,0.9510588842975206,0.9655216942148761,0.01446280991735549,0.02738933833609869,2.074721574783325,0.012599637731909752
single_probe,0,single,1,probe,18,0.949767561983471,0.9664256198347108,0.01665805785123975,0.024259333231237634,2.2371697425842285,0.012599637731909752
single_probe,0,single,1,probe,19,0.9456353305785123,0.9613894628099173,0.015754132231404983,0.021613800055900745,2.4058837890625,0.012599637731909752
single_probe,0,single,1,probe,20,0.9470557851239669,0.9634555785123967,0.016399793388429784,0.02134338851425399,2.5671095848083496,0.012599637731909752
single_probe,0,single,1,probe,21,0.9473140495867769,0.965779958677686,0.01846590909090906,0.020146791561768684,2.813539981842041,0.012599637731909752
single_probe,0,single,1,probe,22,0.9482179752066116,0.9647469008264463,0.016528925619834767,0.018137731201032237,2.987147331237793,0.012599637731909752
single_probe,0,single,1,probe,23,0.9491219008264463,0.9624225206611571,0.013300619834710758,0.015536471205832791,3.07887601852417,0.012599637731909752
single_probe,0,single,1,probe,24,0.9477014462809917,0.962551652892562,0.014850206611570216,0.013681198800024164,3.2207396030426025,0.012599637731909752
single_probe,0,single,1,probe,25,0.9446022727272727,0.9599690082644627,0.015366735537190035,0.013284543505470592,3.493065357208252,0.012599637731909752
single_probe,0,single,1,probe,26,0.9480888429752066,0.962551652892562,0.01446280991735538,0.010713365554039456,3.6650309562683105,0.012599637731909752
single_probe,0,single,1,probe,27,0.9479597107438017,0.9634555785123966,0.015495867768594906,0.009284242953766952,3.8087971210479736,0.012599637731909752
single_probe,0,single,1,probe,28,0.9506714876033058,0.9657799586776858,0.01510847107438007,0.008427321929877052,4.1184821128845215,0.012599637731909752
single_probe,0,single,1,probe,29,0.9484762396694215,0.9644886363636364,0.016012396694214837,0.008159934417594994,4.3645830154418945,0.012599637731909752
single_probe,0,single,1,probe,30,0.9453770661157025,0.9602272727272727,0.014850206611570216,0.00813315568427575,4.782352447509766,0.012599637731909752
single_probe,0,single,1,probe,31,0.9054752066115702,0.9262654958677686,0.020790289256198413,0.009411651544870336,6.2245259284973145,0.012599637731909752
single_svd_k1,0,single,1,svd,0,0.9258780991735537,0.9258780991735537,0.0,0.034792758894995446,0.2858494222164154,1.9547502994537354
single_svd_k1,0,single,1,svd,1,0.7671745867768595,0.9564824380165289,0.18930785123966942,0.01813368547412264,0.28544554114341736,1.9547502994537354
single_svd_k1,0,single,1,svd,2,0.8750000000000001,0.9713326446280991,0.09633264462809898,0.016424298816771765,0.36121246218681335,1.9547502994537354
single_svd_k1,0,single,1,svd,3,0.8913997933884297,0.9808884297520661,0.08948863636363646,0.020039664913768185,0.42283305525779724,1.9547502994537354
single_svd_k1,0,single,1,svd,4,0.8751291322314049,0.9763688016528925,0.10123966942148765,0.02324069703208076,0.4818013310432434,1.9547502994537354
single_svd_k1,0,single,1,svd,5,0.8620867768595042,0.9784349173553719,0.11634814049586772,0.027323700522681182,0.6003804802894592,1.9547502994537354
single_svd_k1,0,single,1,svd,6,0.8582128099173555,0.9775309917355371,0.11931818181818166,0.03321070211560706,0.7712714076042175,1.9547502994537354
single_svd_k1,0,single,1,svd,7,0.874612603305785,0.9785640495867769,0.10395144628099184,0.039215057746537774,0.961719274520874,1.9547502994537354
single_svd_k1,0,single,1,svd,8,0.8731921487603306,0.9763688016528925,0.10317665289256195,0.037187440861016885,1.0366424322128296,1.9547502994537354
single_svd_k1,0,single,1,svd,9,0.8892045454545454,0.9761105371900827,0.08690599173553726,0.03516557062190817,1.1376653909683228,1.9547502994537354
single_svd_k1,0,single,1,svd,10,0.8951446280991735,0.9753357438016529,0.08019111570247939,0.04000363001253404,1.2281291484832764,1.9547502994537354
single_svd_k1,0,single,1,svd,11,0.8871384297520661,0.9733987603305785,0.08626033057851235,0.04226678132798012,1.321845531463623,1.9547502994537354
single_svd_k1,0,single,1,svd,12,0.8769369834710744,0.96849173553719,0.09155475206611563,0.037662109012549405,1.4152132272720337,1.9547502994537354
single_svd_k1,0,single,1,svd,13,0.8697055785123967,0.9646177685950412,0.09491219008264451,0.0357167006109006,1.455978512763977,1.9547502994537354
single_svd_k1,0,single,1,svd,14,0.89036673553719,0.9678460743801653,0.07747933884297531,0.043086136346197734,1.6555272340774536,1.9547502994537354
single_svd_k1,0,single,1,svd,15,0.8828770661157025,0.9626807851239669,0.07980371900826444,0.04387200323666807,1.7931660413742065,1.9547502994537354
single_svd_k1,0,single,1,svd,16,0.8740960743801652,0.9629390495867769,0.08884297520661166,0.03801166719775351,1.9713377952575684,1.9547502994537354
single_svd_k1,0,single,1,svd,17,0.8802944214876034,0.9655216942148761,0.08522727272727271,0.03821497887756331,2.2745003700256348,1.9547502994537354
single_svd_k1,0,single,1,svd,18,0.8826188016528926,0.9664256198347108,0.08380681818181812,0.03323997391996747,2.426849126815796,1.9547502994537354
single_svd_k1,0,single,1,svd,19,0.8862345041322314,0.9613894628099173,0.07515495867768596,0.030788569937941213,2.6602041721343994,1.9547502994537354
single_svd_k1,0,single,1,svd,20,0.8744834710743802,0.9634555785123967,0.08897210743801653,0.031802110953050966,2.8270883560180664,1.9547502994537354
single_svd_k1,0,single,1,svd,21,0.8793904958677685,0.965779958677686,0.08638946280991744,0.027682301730288406,3.0911669731140137,1.9547502994537354
single_svd_k1,0,single,1,svd,22,0.8778409090909092,0.9647469008264463,0.08690599173553715,0.024400568397368594,3.2677886486053467,1.9547502994537354
single_svd_k1,0,single,1,svd,23,0.8784865702479339,0.9624225206611571,0.08393595041322321,0.02162998484534473,3.394031047821045,1.9547502994537354
single_svd_k1,0,single,1,svd,24,0.8690599173553719,0.962551652892562,0.09349173553719003,0.018951410778185185,3.588212251663208,1.9547502994537354
single_svd_k1,0,single,1,svd,25,0.8771952479338844,0.9599690082644627,0.08277376033057837,0.017780746604456388,3.9117913246154785,1.9547502994537354
single_svd_k1,0,single,1,svd,26,0.8826188016528925,0.962551652892562,0.07993285123966942,0.014720144667329405,4.131804466247559,1.9547502994537354
single_svd_k1,0,single,1,svd,27,0.881198347107438,0.9634555785123966,0.08225723140495855,0.01386021449644581,4.366264343261719,1.9547502994537354
single_svd_k1,0,single,1,svd,28,0.8863636363636364,0.9657799586776858,0.07941632231404949,0.013014506232995826,4.737581253051758,1.9547502994537354
single_svd_k1,0,single,1,svd,29,0.8755165289256198,0.9644886363636364,0.08897210743801653,0.012536428059536031,5.230069637298584,1.9547502994537354
single_svd_k1,0,single,1,svd,30,0.8788739669421488,0.9602272727272727,0.0813533057851239,0.013490267535850586,6.017446994781494,1.9547502994537354
single_svd_k1,0,single,1,svd,31,0.8003615702479339,0.9262654958677686,0.12590392561983477,0.012697491846435205,10.56737232208252,1.9547502994537354
single_svd_k2,0,single,2,svd,0,0.9258780991735537,0.9258780991735537,0.0,0.034792758894995446,0.2858494222164154,0.7146084904670715
single_svd_k2,0,single,2,svd,1,0.6680010330578512,0.9564824380165289,0.2884814049586777,0.011960834294902356,0.27229776978492737,0.7146084904670715
single_svd_k2,0,single,2,svd,2,0.8375516528925621,0.9713326446280991,0.13378099173553704,0.015076382444208725,0.30439943075180054,0.7146084904670715
single_svd_k2,0,single,2,svd,3,0.8584710743801653,0.9808884297520661,0.1224173553719008,0.018488221648542247,0.35446885228157043,0.7146084904670715
single_svd_k2,0,single,2,svd,4,0.8762913223140496,0.9763688016528925,0.10007747933884292,0.025586842613817273,0.45552244782447815,0.7146084904670715
single_svd_k2,0,single,2,svd,5,0.8755165289256198,0.9784349173553719,0.1029183884297521,0.030933747869133277,0.6115189790725708,0.7146084904670715
single_svd_k2,0,single,2,svd,6,0.8861053719008264,0.9775309917355371,0.09142561983471076,0.038033120205857585,0.8265259861946106,0.7146084904670715
