condition,ablate_layer,ablate_mode,rank,direction_type,layer,ablated_auroc,clean_auroc,auroc_drop,cosine_dist,euclidean_dist,output_kl
single_svd_k2,7,single,2,svd,3,0.9701704545454546,0.9701704545454546,0.0,0.08766121827772977,0.5497520565986633,0.08278505504131317
single_svd_k2,7,single,2,svd,4,0.9736570247933884,0.9736570247933884,0.0,0.0665161401733686,0.5673545598983765,0.08278505504131317
single_svd_k2,7,single,2,svd,5,0.9709452479338843,0.9709452479338843,0.0,0.07254770551354806,0.5727615356445312,0.08278505504131317
single_svd_k2,7,single,2,svd,6,0.9683626033057852,0.9683626033057852,0.0,0.06436627718324583,0.5854690670967102,0.08278505504131317
single_svd_k2,7,single,2,svd,7,0.9740444214876034,0.9740444214876034,0.0,0.061312926583215854,0.5965780019760132,0.08278505504131317
single_svd_k2,7,single,2,svd,8,0.653150826446281,0.9740444214876034,0.3208935950413224,0.008716829135921866,0.2556609511375427,0.08278505504131317
single_svd_k2,7,single,2,svd,9,0.7131973140495868,0.9727530991735537,0.25955578512396693,0.010133650332606936,0.3253251910209656,0.08278505504131317
single_svd_k2,7,single,2,svd,10,0.7893853305785123,0.9732696280991735,0.18388429752066116,0.01839735690716049,0.4277370572090149,0.08278505504131317
single_svd_k2,7,single,2,svd,11,0.812370867768595,0.965779958677686,0.15340909090909094,0.017109130030818265,0.4812566637992859,0.08278505504131317
single_svd_k2,7,single,2,svd,12,0.8412964876033058,0.9697830578512396,0.12848657024793386,0.022815030888077126,0.5964094400405884,0.08278505504131317
single_svd_k2,7,single,2,svd,13,0.8073347107438017,0.9598398760330578,0.15250516528925606,0.018838305295360458,0.6014257073402405,0.08278505504131317
single_svd_k2,7,single,2,svd,14,0.8332902892561984,0.9642303719008263,0.13094008264462786,0.014631847646329854,0.6723974943161011,0.08278505504131317
single_svd_k2,7,single,2,svd,15,0.8015237603305786,0.9486053719008265,0.1470816115702479,0.0018351409667778373,1.026179552078247,0.08278505504131317
single_svd_k4,7,single,4,svd,0,0.9354338842975206,0.9354338842975206,0.0,0.08608547876401407,0.5463799834251404,0.4550199806690216
