high_freq_ngram,low_freq_ngram,frequency_ratio,log_ratio,category,jsd_layer_0,jsd_layer_1,jsd_layer_2,jsd_layer_3,jsd_layer_4,jsd_layer_5,jsd_layer_6,jsd_layer_7,jsd_layer_8,jsd_layer_9,jsd_layer_10,jsd_layer_11,jsd_layer_12,jsd_layer_13,jsd_layer_14,jsd_layer_15,jsd_layer_16,jsd_layer_17,jsd_layer_18,jsd_layer_19,jsd_layer_20,jsd_layer_21,jsd_layer_22,jsd_layer_23,jsd_layer_24,jsd_layer_25,jsd_layer_26,jsd_layer_27,jsd_layer_28,jsd_layer_29,jsd_layer_30,jsd_layer_31
enjoy,relish,77.5,1.889,emotional,0.4356852915527806,0.40866981566375815,0.3571017067248684,0.30288598174133,0.3369249724569616,0.3549602358834631,0.37326368707899515,0.3923836899282424,0.3929354429558358,0.3946516505115892,0.40623676631962247,0.4078564286602714,0.4064935786285692,0.4035332591232136,0.4059920667509092,0.39257438849412013,0.38412901179875547,0.35982102303319036,0.3499477791648128,0.31338139671293685,0.2773593847493807,0.2806921774497106,0.28448255764604174,0.28415070426412237,0.28325319307774993,0.2852028612732138,0.2846603060631963,0.27581474257280636,0.28143835389190774,0.2581434817169105,0.20125086895465993,0.15100079086953117
stare,gawk,16.25,1.211,perception,0.43192145649412883,0.43728774262889214,0.40265592785663396,0.34580977418111003,0.32798385180200407,0.3578442332743132,0.389521074894708,0.4031431568532493,0.4070427208806028,0.40756375250003485,0.4214314044007597,0.41953246468221056,0.42815043025093213,0.42829042244044,0.4106094432889025,0.405977792928804,0.3838549296162931,0.357005440260392,0.3306393693707159,0.3033593601153486,0.2798562289062374,0.28410227852338754,0.3204038320607726,0.3269787665533683,0.33740673673056487,0.35248013479620116,0.35334939371987917,0.32673727818682863,0.31826658910838285,0.29414619711981005,0.2504262577948534,0.18682067161996158
understand,fathom,159.44,2.203,cognitive,0.3961704798533404,0.38839986401797066,0.37427836458120456,0.3261866680884512,0.3582213563984682,0.360833963120313,0.3768003132435543,0.40396799569513686,0.42294222373219936,0.425421997120806,0.4269966621571907,0.4383794066266006,0.43351814665077204,0.4383025180087383,0.43168275488648933,0.4147294136849319,0.4072974839460596,0.394760893000737,0.37083749156133095,0.358642985970869,0.3351559862557493,0.3367822599239458,0.33286127269891447,0.34546671595371736,0.3418169721508014,0.3388116288497398,0.3451931748144753,0.32190366511755975,0.3068176316528366,0.2841408173436564,0.23278761291827724,0.17140717634016062
run,sprint,42.2,1.625,movement,0.37960494930157673,0.3357800406363081,0.3431506942237347,0.31545774500584867,0.3270370348751805,0.3616635802969562,0.39150141897159974,0.39565490350226434,0.4140960202662156,0.43241456083785823,0.42980490593242326,0.42771174720018956,0.43157921054396525,0.4343653969904925,0.4432221607636594,0.4296444208437262,0.40909114394413315,0.3925647393227614,0.3713172292846901,0.3417408685276493,0.30934437183870944,0.3160458712832971,0.3434707870466994,0.36194233260984965,0.3737683250969291,0.39717556982033,0.39589406510362146,0.38310526205822704,0.37642161640073063,0.36534473712656845,0.31807729301354126,0.25936096624127936
realize,apprehend,73.33,1.865,cognitive,0.434074457009209,0.4063312914891574,0.3528495015574513,0.2902629437075623,0.2969699119330517,0.2859100034774721,0.3088560172375985,0.3460399330006285,0.35784221426179674,0.360427323763515,0.3752692675870344,0.37233779127699485,0.38083727644225523,0.371515543160795,0.37256196367752853,0.36378938510754166,0.3316523273222457,0.303206030336711,0.2646550418994471,0.2365935974054136,0.20991780882916197,0.21461540932131734,0.23192434030110748,0.22304970938541663,0.2269616579723025,0.22571866398117452,0.2288646550080054,0.20443432737401668,0.2026929588711161,0.19485691564636892,0.14442714953242125,0.10809565917475557
notice,discern,11.38,1.056,perception,0.3552501741061384,0.35597871923575264,0.34437721960382284,0.3178555628161627,0.34693435997953787,0.36060631449581887,0.39869288533384306,0.42300685929666,0.43600885313014115,0.4439398865660026,0.45099842260028633,0.44300844001640544,0.4523929162039434,0.44577785957795446,0.43607834685341185,0.4424969203813525,0.41833057597240014,0.39567190171650646,0.37924042456693446,0.3410788096253876,0.3257304971360123,0.34413383245278234,0.3858969073881932,0.3923227104014393,0.38959368219854595,0.3928670634208471,0.4053430176927567,0.37831333198290845,0.36266971312083346,0.33907533210838325,0.30038874536019833,0.2486765206872214
forget,disremember,8018.47,3.904,cognitive,0.40841610725874034,0.387427856127795,0.371043249782266,0.32768464634920347,0.3400140861128496,0.34343768041348716,0.3365173520373626,0.34252118330555226,0.33107694699518186,0.3363996429243497,0.33933060096662526,0.33293145690687764,0.3449282995621822,0.32990410585771573,0.32045303841213435,0.3191960231519518,0.3025676651782344,0.28286010812079576,0.2753470916803355,0.2616384422567771,0.2388604425029,0.23466687569086342,0.24621517456790046,0.25278479264459436,0.26105800350837305,0.2632266647074035,0.28342341370933466,0.26886500642925365,0.26496009507222745,0.2504024847550952,0.21419883670257123,0.15906061831116133
design,devise,129.79,2.113,creation,0.3619931759985535,0.3582256464728075,0.3376850178800871,0.31587051010210176,0.3473211037791699,0.3755959594243868,0.39647122166127274,0.4128272118541694,0.43230982932853723,0.4365984776356028,0.4313980942341314,0.41390278163163546,0.4224462901025182,0.42656118512759694,0.4162358089987789,0.4218625365968012,0.39258683173472947,0.3691561642651887,0.3630845436631449,0.3294118637417289,0.3005875568839038,0.31009047064985396,0.33225602019630857,0.3368296977003018,0.35395093054675175,0.35187176091352734,0.3478272525915528,0.3276607954613634,0.3320087084317409,0.3065451773666661,0.26301722375347325,0.22455983196674592
smash,pulverize,61.14,1.786,destruction,0.43081528334603925,0.42968112353717464,0.38623265889947744,0.320493931477716,0.34437291939940107,0.36000751249046914,0.38323363343667205,0.4003138403479264,0.41042547790230216,0.4252271779769485,0.43008514241377194,0.4258322427445866,0.4210027411093197,0.42710662803858696,0.42646187786348566,0.4191279957579058,0.3964055296232249,0.3772540955964472,0.3598719636290399,0.3415976475490761,0.3128838206130261,0.3357327362746926,0.359814078067076,0.3716296885148315,0.38033426547426274,0.389950658179652,0.400359394303093,0.392221923628394,0.37449444936923076,0.3617511509444204,0.328245793417974,0.25345527201340456
stroll,saunter,12.64,1.102,movement,0.44071409447829646,0.4305470665947094,0.386630749201076,0.3360420238730954,0.3100907414739422,0.2966539448413076,0.31343585285939624,0.32388348852375826,0.33328502215678507,0.32306036385841197,0.3215466530158143,0.317361288358852,0.3258086288492741,0.32194124862657114,0.3016976979366655,0.28672617925303157,0.2645412289230787,0.23134340886028593,0.21948564611352378,0.1921067826554149,0.16365467608339257,0.17176310482033075,0.17791718061279505,0.18490482827615104,0.19553952637805347,0.19745742348059866,0.198502967802274,0.20070430282026927,0.19458340979204936,0.18215576659418767,0.15306619078001127,0.11116571019252633
